reporting_jurisdiction,partner_jurisdiction,year,total_revenues,related_party_revenues,unrelated_party_revenues,profit_before_tax,income_tax_paid,income_tax_accrued,stated_capital,accumulated_earnings,tangible_assets,num_employees,num_mne_groups,num_subgroups,num_entities,research_development,holding_equity,ip_management,purchasing,manufacturing,sales_marketing,admin_support,regulated_finance,internal_group_finance,insurance,services_unrelated,dormant,other_activity,profit_positive_panel,profit_negative_panel
KOR,AIA,2017,7259676.515628302,5635958.754811259,1623717.7608170428,3142117.3107201564,338213.5000726903,369893.90303698764,2763687.420945383,14851799.408791432,7312040.782946859,46.62674647150701,4.0,4.0,5.0,2.0,8.0,6.0,2.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,7.0,3.0,3703037.7883865708,-321845.5671733731
KOR,AIA,2018,61931057.61054219,48297124.67780589,13633932.932736302,1719013.4364003192,178772.80679699747,214472.48405465807,4955940.482155487,3698583.6804976156,9880623.905959422,296.31476728828466,12.0,12.0,14.0,4.0,22.0,19.0,6.0,6.0,4.0,14.0,17.0,32.0,11.0,13.0,21.0,7.0,1403946.1097426855,-463463.55996968964
KOR,AIA,2019,18216943.36856691,16276818.558210079,1940124.810356834,5097553.561104777,40654.1000036495,46536.122932433755,114339.42715492244,21224196.075788014,337919.6595648143,29.512204340246278,2.0,2.0,3.0,1.0,6.0,3.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,1.0,4630363.564040617,-334580.8629166194
KOR,AIA,2020,20000986.47433984,12338443.141462337,7662543.332877502,1669081.795337075,57474.68825938478,60471.87939473659,11426109.798825275,5286859.371739625,53203511.35415556,91.06446746963083,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1773810.4734721293,-813394.5170853555
KOR,AIA,2021,51300846.52195632,35516987.89491659,15783858.627039729,196569.11253032045,5772.552770852019,6976.280151580051,1626830.584832565,750567.1971911731,5017073.512888368,341.1893959971421,1.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,2.0,1.0,218213.82684596628,-27998.378547539098
KOR,AND,2016,21475162.397603553,15748106.532261506,5727055.865342047,3141820.6317628846,114854.71846730888,158721.7622138687,1756303.5178338485,16974040.40059103,16471744.459900511,81.42055055059691,9.0,9.0,16.0,2.0,19.0,20.0,9.0,2.0,5.0,9.0,11.0,23.0,7.0,2.0,15.0,5.0,2724369.6300434084,-1301759.5903839017
KOR,AND,2017,140498350.85808724,102087033.02120697,38411317.83688027,37104595.27709743,5354084.91840387,7362311.67199665,121513.62674146665,142652750.7811804,887119.6212638803,633.7275506929265,6.0,6.0,9.0,1.0,14.0,9.0,3.0,2.0,2.0,6.0,5.0,15.0,0.0,3.0,10.0,0.0,40060894.12489703,-17805775.535944313
KOR,AND,2018,7203597.457468214,5266633.889039179,1936963.5684290354,4608731.247012103,375520.54049084685,458183.2083999465,89022.58137851747,11469894.804516187,840560.8092932405,111.52062888970764,3.0,3.0,3.0,0.0,5.0,7.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,5069953.880002763,-1222612.6545285492
KOR,AND,2019,213819715.2696655,189510583.79732087,24309131.472344633,-10115637.334822193,0.0,0.0,790666.4502612761,-20276879.908654206,2291727.299560146,375.3365897131004,3.0,3.0,3.0,0.0,7.0,3.0,2.0,1.0,1.0,6.0,1.0,3.0,1.0,1.0,9.0,2.0,3886180.8501372267,-9011466.852488082
KOR,AND,2020,7412181.263553201,5938748.411417787,1473432.8521354138,2894959.098259762,112337.93285416048,129466.3802079402,1815898.0589472316,10511846.553503517,4673863.313047839,29.125935957136928,3.0,3.0,4.0,1.0,5.0,2.0,4.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,6.0,1.0,2480616.907240089,-865287.566916878
KOR,AND,2021,260890084.00033438,207165457.9182866,53724626.082047805,132915810.54970427,0.0,0.0,692624.2528276233,681512671.136414,1628090.4401334305,334.47319223394754,2.0,2.0,5.0,2.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,1.0,4.0,0.0,117601835.79056697,-50951635.66451161
KOR,ANT,2016,1211518.0435222487,835482.2429203363,376035.8006019124,326616.3702086238,43466.006724690626,54576.26086960513,33070194.664243497,867398.7119181836,140530106.26082096,13.187329027227094,9.0,9.0,12.0,4.0,15.0,4.0,4.0,2.0,1.0,5.0,5.0,13.0,2.0,2.0,17.0,1.0,288017.0141008442,-136319.68528866424
KOR,ANT,2017,247781440.74965203,206927151.88252175,40854288.86713028,74850651.75769368,3720124.5630793157,4644996.30214857,1829429.92573593,448781940.9114478,6119452.359458606,597.7215417762213,5.0,5.0,10.0,0.0,10.0,11.0,1.0,0.0,3.0,5.0,5.0,12.0,1.0,1.0,4.0,3.0,63863628.06722608,-9919623.7695912
KOR,ANT,2018,196135473.46799898,154817371.71926457,41318101.748734415,112783094.25235295,35317111.13025384,43788743.40175676,1612364.3513844267,517264166.99415267,12432471.370071769,458.43172554873024,3.0,3.0,4.0,1.0,4.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,3.0,0.0,10.0,0.0,122304173.12847893,-44247089.9571476
KOR,ANT,2019,71439294.09253044,44231625.56320745,27207668.529323,26048061.316527642,1976169.7992154772,2384068.1677654325,965197.4635683428,149879430.53262907,5793683.864080044,1016.7374675207836,2.0,2.0,3.0,2.0,3.0,8.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,30329914.140244383,-12356452.931572828
KOR,ANT,2020,672310370.3159828,590788140.1798496,81522230.13613315,238048489.1110861,0.0,0.0,383851.4165024763,765652161.4576933,834007.2534554363,638.4548297009769,1.0,1.0,3.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0,6.0,5.0,0.0,0.0,3.0,1.0,249298492.46877947,-37243473.22917985
KOR,ANT,2021,11523732.048004525,140865.6074685273,11382866.440535998,2853051.57117517,433179.91178152425,494242.17439993983,2114701.663458108,13976856.17746768,7654252.41547391,165.26351960159562,2.0,2.0,4.0,1.0,2.0,9.0,2.0,4.0,0.0,3.0,4.0,7.0,5.0,4.0,7.0,0.0,2810767.0152112413,-1139192.427159657
KOR,ARE,2016,99133532.60882266,75359956.95967987,23773575.649142794,42298706.28902078,1749590.8793938197,2013599.7522909031,1317966.7585379765,135515801.95720747,2407315.925315295,746.5771865995254,2.0,2.0,4.0,3.0,7.0,1.0,1.0,0.0,1.0,1.0,2.0,6.0,5.0,3.0,6.0,0.0,48629008.692654625,-6784493.956013518
KOR,ARE,2017,19858887.609558474,14318089.510673724,5540798.098884749,18865943.22908055,2345623.1044904967,2365360.9987716326,2439326.908902154,47793694.705462106,4753927.057197261,380.0504945639182,7.0,7.0,8.0,4.0,9.0,9.0,5.0,8.0,1.0,7.0,5.0,15.0,2.0,4.0,15.0,5.0,16526275.930274758,-5828507.017862432
KOR,ARE,2018,4814330.809127953,2101543.532063774,2712787.2770641786,1634695.9318875722,243306.01164791282,332043.80366171914,1271070.3261433404,6045400.1138504,5173085.93795882,53.59379372043983,4.0,4.0,7.0,0.0,11.0,10.0,6.0,0.0,3.0,5.0,5.0,10.0,4.0,1.0,5.0,2.0,1501901.9706265435,-192253.95475980826
KOR,ARE,2019,355202885.2726795,208884114.32508126,146318770.94759825,265617786.35881206,57213828.036289155,70133685.17335801,3097780.5785807604,910315663.6771253,6439012.671650457,3208.117750408209,3.0,3.0,4.0,0.0,6.0,3.0,3.0,1.0,1.0,1.0,2.0,6.0,0.0,1.0,5.0,1.0,241529282.09029642,-62724712.96927401
KOR,ARE,2020,4110097.389283918,1429208.6020369367,2680888.787246981,1127014.133670332,145104.38860071963,168430.19974878826,3709641.3790167435,2583241.0126896934,12425830.787057744,56.190449188826555,4.0,4.0,10.0,2.0,5.0,12.0,2.0,0.0,4.0,8.0,8.0,21.0,1.0,2.0,10.0,6.0,922681.2306555161,-138455.3180910073
KOR,ARE,2021,115695912.4093173,105369167.02537799,10326745.383939316,28781327.55270585,0.0,0.0,9377479.92073941,129544356.2886435,28018001.551170133,128.5501393229624,1.0,1.0,3.0,0.0,5.0,4.0,3.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,0.0,30578302.382663473,-4400551.568995694
KOR,ATG,2016,155673715.4377956,103935700.6295264,51738014.8082692,40263275.809844784,0.0,0.0,18749923.505268868,176694981.54831612,43510733.425787725,1249.2011400107983,3.0,3.0,5.0,0.0,5.0,8.0,2.0,1.0,9.0,1.0,5.0,8.0,5.0,8.0,6.0,4.0,43695761.25894282,-10871924.470556572
KOR,ATG,2017,248409105.67329592,159781468.30749804,88627637.36579789,60233814.3021232,6337596.538342605,6817022.638497313,775730.5844013077,161611398.94938526,2425739.882446297,270.2714054501091,6.0,6.0,7.0,1.0,11.0,4.0,2.0,2.0,3.0,2.0,4.0,12.0,4.0,3.0,4.0,1.0,59112250.5502339,-3389972.4075315446
KOR,ATG,2018,3181864.238746896,2281974.86393566,899889.374811236,1533744.6215725671,125958.47130006868,163285.82224239688,371446.8556679217,6184169.287144618,2491503.273112123,37.161777791617546,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1611858.2181772194,-138059.71356150086
KOR,ATG,2019,3736947.0192560274,2120680.5306839067,1616266.4885721204,1527100.6801353479,85627.08058249383,105556.79031913707,392852.6865433857,8430756.453510161,947556.2898970299,22.837867694379092,10.0,10.0,11.0,3.0,12.0,5.0,5.0,1.0,3.0,9.0,9.0,8.0,1.0,3.0,11.0,3.0,1358914.0861676633,-415493.32398955396
KOR,ATG,2020,233727233.34203872,131843423.40819435,101883809.93384437,39145923.6229287,0.0,0.0,52833.97734924063,97261672.4182172,230688.49893594207,1463.5342568178983,4.0,4.0,6.0,1.0,10.0,4.0,2.0,1.0,3.0,5.0,5.0,5.0,2.0,0.0,3.0,3.0,41944159.81849245,-18103497.810818933
KOR,ATG,2021,74896699.43386091,52857880.15880083,22038819.27506008,35645206.87795064,3371541.3869549963,4494651.975788585,817664.5203851437,108480758.34211418,4129857.1667557834,201.8809815895823,5.0,5.0,12.0,1.0,21.0,14.0,1.0,2.0,1.0,10.0,8.0,19.0,2.0,6.0,6.0,4.0,39661710.129356,-9497839.536611358
KOR,AUS,2016,24496717.750156257,8568003.911836017,15928713.838320239,3520637.1107222936,836195.7974579873,1167246.7838014269,3021778.5649971426,18503255.286623184,17609977.404571805,266.40869453003734,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4136870.9817094933,-1485874.409061377
KOR,AUS,2017,5030174.010012906,835364.2751400812,4194809.7348728245,-372384.6012007466,0.0,0.0,10877433.4087789,-1657181.4021881672,23331893.70720532,81.69132192008097,4.0,4.0,7.0,3.0,4.0,8.0,9.0,6.0,19.0,11.0,2.0,1.0,8.0,6.0,1.0,11.0,121632.9949351365,-428734.5019127072
KOR,AUS,2018,24931969.4937674,8760287.010758264,16171682.483009137,4117721.5817390885,680534.393427679,708809.3564696609,9638570.151568044,10586340.081771072,24951854.414072096,370.22517901462527,2.0,2.0,3.0,2.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,3610920.6975831552,-1443459.2971478703
KOR,AUS,2019,4001603.6582406866,663888.207435983,3337715.4508047034,459202.28648130444,116202.33112839313,161316.1037984575,4963612.612698304,1911202.4580948118,8315490.240090668,76.45935112581886,4.0,4.0,8.0,4.0,0.0,1.0,6.0,6.0,9.0,7.0,5.0,2.0,3.0,9.0,2.0,1.0,414667.8932427763,-175859.6673030168
KOR,AUS,2020,1335274.341122982,618384.7266566259,716889.6144663562,-267054.86822459643,0.0,0.0,3925397.8093143636,-1238059.9305463089,11184315.13109604,16.50523359485918,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,78222.73326327822,-272317.7451784769
KOR,AUS,2021,7927971.936520329,3666355.145068052,4261616.7914522765,-955214.1379864649,0.0,0.0,47793536.98068227,-1954582.9500864127,90536974.29583175,76.60102980245968,2.0,2.0,3.0,3.0,1.0,0.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,145297.26314873184,-892192.7899271676
KOR,AUT,2016,6085567.109096467,2926394.000910025,3159173.108186442,367097.3471079877,47305.80586303957,64582.09694859167,992763.1886343304,844382.1285695095,2607261.890141185,69.59289854092606,9.0,9.0,20.0,8.0,9.0,1.0,9.0,20.0,23.0,16.0,8.0,6.0,7.0,17.0,4.0,8.0,432504.5705549585,-68869.32699037691
KOR,AUT,2017,127420347.38808706,97377232.07534948,30043115.312737577,8236271.431590829,2062021.3709957136,2691115.7175919316,8022585.43814092,36965546.351366594,37924024.83863889,302.83229306553136,2.0,2.0,3.0,0.0,2.0,0.0,0.0,5.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,8239938.429427115,-3154901.3006692575
KOR,AUT,2018,26860651.511225272,8843646.919957545,18017004.591267727,8518475.482889738,1964454.3948370367,2640590.956240774,3869323.4820430307,46207179.8873303,30788759.17350543,383.5726943998122,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,9749797.760228481,-2038078.3909328268
KOR,AUT,2019,11627842.310693221,116278.42310693221,11511563.887586288,5452023.736063463,1927552.5604908562,2379720.3106326265,430768.4938598918,13189323.378557462,2056188.033730844,152.89547120131294,4.0,4.0,5.0,4.0,3.0,4.0,3.0,6.0,7.0,12.0,5.0,3.0,4.0,8.0,2.0,0.0,4983972.366372239,-1481427.098727502
KOR,AUT,2020,4543375.041735645,1380308.3544702122,3163066.6872654334,-364138.5886015991,0.0,0.0,1798179.028899365,-1227836.9627400667,16830695.08173704,189.63834018110975,1.0,1.0,3.0,2.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,69876.67870155333,-415088.26657968905
KOR,AUT,2021,4920104.999605874,2501948.6810131855,2418156.318592688,1177279.8274167639,328675.0300262897,417602.1039057362,9348513.537012279,4554122.987054877,63723442.673378155,78.69014565189588,4.0,4.0,6.0,3.0,3.0,1.0,3.0,9.0,7.0,4.0,3.0,0.0,1.0,4.0,1.0,2.0,1107453.195045288,-520180.91443066817
KOR,BEL,2016,8352087.381239438,2612160.6498130346,5739926.731426404,1209677.217931856,169794.84805421266,236310.98729111656,4462204.539865479,3169330.738691662,8933395.884372804,166.62581628447882,4.0,4.0,4.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,0.0,3.0,0.0,5.0,0.0,0.0,1419281.995891854,-129131.34844289215
KOR,BEL,2017,543056530.7744721,214104235.3752499,328952295.39922225,90187000.20391908,36230359.65334952,49647590.97259877,1651616.178852122,351669706.93670255,4732911.824298283,4774.121624492888,2.0,2.0,3.0,2.0,1.0,1.0,2.0,5.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,3.0,103189031.57647274,-41283247.25454506
KOR,BEL,2018,66511664.66898308,33918831.663278796,32592833.00570428,14419112.822273819,2274085.2536440217,2807445.9466960654,619731.311328154,31206718.30276407,1988076.539625199,486.7843725188967,2.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,4.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,16269192.866184363,-4304586.761275367
KOR,BEL,2019,6261887.120105715,2675435.918247671,3586451.201858044,1462896.0704482242,367983.6371415104,436017.56085513096,2170425.0818139487,8455751.035132907,6180149.848300486,94.36344115394499,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1531633.91330019,-667692.0880614369
KOR,BEL,2020,44003912.93146378,9324341.98176223,34679570.94970155,6435477.7538723275,1270363.0964154794,1453298.36024291,1617778.4238749591,17085548.119550418,3326784.3988189106,465.79350106204555,2.0,2.0,3.0,1.0,0.0,1.0,3.0,1.0,4.0,1.0,2.0,0.0,1.0,4.0,0.0,0.0,7016888.752545561,-2752947.1763806427
KOR,BEL,2021,4348044.9102001805,897741.6761187887,3450303.2340813917,154160.74231565397,40331.142821026595,44563.50825313925,8252756.688545617,606554.7736834502,17120860.499256995,86.46940398458527,3.0,3.0,5.0,1.0,3.0,1.0,3.0,7.0,2.0,2.0,0.0,3.0,0.0,7.0,1.0,3.0,148040.42483431584,-17088.17431574982
KOR,BHR,2016,84902946.9149603,54799114.62692665,30103832.288033646,30961811.9866498,1701494.5119418257,2194208.476933698,4914592.137344641,169620171.1197974,19888039.21496146,329.6211690379257,2.0,2.0,2.0,0.0,4.0,4.0,1.0,0.0,2.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,28972493.865018595,-2591787.28468314
KOR,BHR,2017,7415185.422406743,3440570.4531343277,3974614.9692724156,3937933.836095313,478794.72307686164,510646.6987461562,3738112.619036313,19375516.541881606,8360294.990286348,31.95465495522774,3.0,3.0,3.0,1.0,5.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,2.0,3.0,2.0,4448363.3965804465,-894697.6980601192
KOR,BHR,2018,59563666.61326242,27934833.512231532,31628833.10103089,9470434.23669806,1371672.596499383,1590801.5959336706,4416233.096763611,34984904.98807144,9073653.816003734,277.5686352954386,6.0,6.0,8.0,4.0,14.0,12.0,4.0,3.0,1.0,3.0,3.0,16.0,1.0,0.0,9.0,4.0,10764598.723812483,-2291626.3246316346
KOR,BHR,2019,8813471.017203644,3171153.3886277704,5642317.628575873,3039469.819452959,301411.1509236915,420011.27612829313,332146.1617653714,14231655.437531613,1956575.5395688114,159.25650817462852,4.0,4.0,7.0,1.0,8.0,2.0,0.0,0.0,8.0,1.0,2.0,7.0,2.0,6.0,8.0,0.0,2455143.5903191753,-1497319.8393395233
KOR,BHR,2020,1202593844.0661044,983562436.4820299,219031407.5840745,223566508.93811455,7797206.199856242,8819586.48873947,2438788.3824739135,897147624.2702664,7642485.949383983,2590.066386125773,3.0,3.0,4.0,1.0,7.0,5.0,1.0,0.0,1.0,0.0,4.0,3.0,3.0,0.0,4.0,2.0,187049702.62883493,-59402956.37955937
KOR,BHR,2021,1174965401.9046023,495941589.65680736,679023812.247795,675408565.312253,10310332.491121138,11918766.257276803,574967.5152752469,2074958603.270048,5404199.3581171185,7873.987823762935,2.0,2.0,3.0,2.0,5.0,5.0,3.0,0.0,2.0,1.0,1.0,6.0,1.0,1.0,4.0,1.0,558967888.4548266,-284657335.48634154
KOR,BHS,2016,3292903.5623482377,2559266.706248406,733636.8560998318,1067543.6033256191,195062.35286273027,218817.50763388022,1054838.2944623418,4623997.322975579,1807187.232278296,13.119030288195296,8.0,8.0,14.0,2.0,20.0,11.0,8.0,3.0,6.0,4.0,6.0,20.0,5.0,4.0,14.0,1.0,890120.9391305541,-174548.13280190466
KOR,BHS,2017,75340931.81685932,30413591.180481892,44927340.63637743,33156628.30699012,3767845.5111134397,4906351.406941348,17535469.065033395,174953119.3864938,47474946.10446724,527.5469607408694,3.0,3.0,6.0,2.0,9.0,8.0,0.0,1.0,2.0,2.0,4.0,10.0,3.0,2.0,8.0,4.0,30944528.883770794,-15324167.817034129
KOR,BHS,2018,3888361.092742804,2758837.8576600393,1129523.2350827646,1537092.4164645926,136929.44647811132,171286.7708811096,438223.23056404653,8775459.954241397,1780951.6305190308,15.885410534570033,1.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1437429.8476901846,-752561.0242571452
KOR,BHS,2019,319276402.0651676,259227497.91499338,60048904.150174215,94173701.34060137,0.0,0.0,13631697.329724627,203765074.2516522,81509216.28222033,627.793737199068,4.0,4.0,8.0,1.0,19.0,9.0,3.0,7.0,1.0,5.0,8.0,5.0,18.0,7.0,10.0,4.0,86991481.7348547,-34638843.37019636
KOR,BHS,2020,2281717371.03505,1919425109.199619,362292261.835431,1207205723.0971491,111001106.83737731,128416816.500082,3036429.8514910913,4492959580.732971,5680851.673621575,3448.418911460452,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1043217268.277987,-104708996.75430684
KOR,BHS,2021,44027078.246170215,32666518.9342582,11360559.311912017,19764508.119263995,2742664.702402418,2947631.5951288934,2296460.096390594,91326558.47150314,9312537.135116829,224.70906720819863,7.0,7.0,10.0,5.0,14.0,4.0,4.0,1.0,4.0,2.0,4.0,9.0,4.0,3.0,11.0,3.0,19323072.45197814,-3103023.9128605775
KOR,BLZ,2016,106698594.99171892,56091116.55745768,50607478.43426124,21536361.0195894,2240844.587994112,2251432.5470278603,18690442.26624271,113894058.22164723,31203598.236558676,184.8820893451151,7.0,7.0,9.0,1.0,6.0,5.0,3.0,1.0,3.0,4.0,2.0,16.0,4.0,3.0,11.0,1.0,24525393.915504288,-6995278.884143927
KOR,BLZ,2017,449467560.95210886,382602919.64807236,66864641.304036476,-76653536.99964994,0.0,0.0,785385.5777788612,-292562510.0358946,1509769.6814050877,816.2963502611873,4.0,4.0,5.0,4.0,7.0,4.0,3.0,0.0,4.0,4.0,9.0,5.0,4.0,4.0,5.0,6.0,18240267.64538338,-69716858.97798863
KOR,BLZ,2018,36158934.698962815,27670269.91894822,8488664.780014597,4538105.043731775,0.0,0.0,1227699.7851280011,22706462.59270096,2877339.890726188,240.31402498974512,3.0,3.0,4.0,1.0,7.0,5.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,6.0,1.0,4021373.4095192603,-2135899.8810001854
KOR,BLZ,2019,49216092.05294139,35951517.01779439,13264575.035146993,19958053.08554562,1377245.495798063,1560952.4931789713,1204955.0868117306,101099055.56883848,6417764.986875903,73.38873350388039,5.0,5.0,8.0,2.0,7.0,12.0,3.0,0.0,3.0,7.0,4.0,6.0,2.0,1.0,9.0,3.0,21649796.32419709,-6255706.687759186
KOR,BLZ,2020,11545367.670664595,5381388.446191319,6163979.224473275,5896022.452500649,1186685.5615405887,1603922.4284371473,384613.48722982337,20674581.618438266,776672.0062798132,93.21624094781485,5.0,5.0,6.0,1.0,7.0,8.0,4.0,8.0,2.0,8.0,4.0,15.0,2.0,4.0,8.0,5.0,5546487.720903699,-504061.0437388601
KOR,BLZ,2021,432672248.66945505,385891952.04851264,46780296.62094241,126887403.66070314,0.0,0.0,294792.5609764308,362074370.9315153,1291780.6968319071,756.5699330492125,3.0,3.0,5.0,1.0,8.0,4.0,0.0,1.0,2.0,3.0,4.0,6.0,4.0,3.0,9.0,1.0,102358211.57731158,-18915949.134709466
KOR,BMU,2016,2754802.9408824146,1336396.048729509,1418406.8921529055,1316913.8640181615,352093.69723444333,402172.043594095,44373.848471543744,3720512.1317945137,96501.67850561059,41.209509799401445,4.0,4.0,7.0,4.0,15.0,5.0,5.0,2.0,4.0,6.0,9.0,16.0,3.0,6.0,8.0,4.0,1550791.1341353834,-472753.11058236466
KOR,BMU,2017,18259626.769381132,9326476.928245818,8933149.841135314,7054109.160369034,804604.2318603599,1082301.0035312814,16434748.60485135,23880907.417355917,35643572.80701371,111.49827164047788,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8026852.067953447,-387136.80631544685
KOR,BMU,2018,1021461043.9790401,824657512.9172528,196803531.06178734,-9961130.769059364,0.0,0.0,488147.51162756473,-22967273.662724856,3133546.048607067,4573.182917729324,2.0,2.0,4.0,0.0,4.0,5.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,2.0,4.0,2.0,2193051.3868958037,-9528240.013187246
KOR,BMU,2019,404249025.8619508,375108373.2570088,29140652.604942035,208736745.38784647,17407140.635177713,21767620.377572827,2495496.1780097117,710815395.4677386,5799429.039959905,157.44131899799794,7.0,7.0,10.0,0.0,19.0,13.0,4.0,0.0,1.0,6.0,8.0,22.0,3.0,2.0,13.0,4.0,239564869.24160716,-32407733.557230495
KOR,BMU,2020,463836592.50561935,226016332.4606116,237820260.04500774,181895936.4471904,10900904.317905787,12913844.362044657,819885.4489568499,859689472.4082378,2214390.3054504986,3307.492882835708,2.0,2.0,3.0,2.0,3.0,5.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,5.0,1.0,197814726.87289518,-69446532.26015313
KOR,BMU,2021,57269113.94708475,34669267.52880907,22599846.41827568,10670048.278747037,2137851.357649113,2887213.5326295113,5023991.265499713,30510882.259198204,11981640.279343404,167.89724745818086,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9652890.018900042,-2917075.104328317
KOR,BRA,2016,3147735.0191960544,1509631.3058745218,1638103.7133215328,290297.57929898566,34148.38832656995,39958.452671945524,1511975.02693756,833512.7924303013,7445473.692257898,41.009855692561466,9.0,9.0,12.0,6.0,2.0,6.0,7.0,16.0,14.0,12.0,9.0,3.0,1.0,9.0,0.0,7.0,300433.5836181933,-117042.30820903674
KOR,BRA,2017,18914414.8607723,10689118.308425834,8225296.552346467,1603826.2517564085,129338.60365580316,179405.64798119076,3007955.927400959,5181882.762547181,6462162.136562713,205.1038057152488,4.0,4.0,4.0,2.0,1.0,1.0,5.0,9.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1377902.5449594918,-620107.2919972546
KOR,BRA,2018,17642703.807020124,3504103.6565432623,14138600.150476862,1444020.60804594,332072.9709421366,437018.0413279546,4289810.4276912855,4862640.1922847675,11660547.316393772,134.2797023525151,3.0,3.0,4.0,1.0,1.0,2.0,0.0,3.0,5.0,2.0,3.0,0.0,1.0,6.0,3.0,2.0,1357294.4428539425,-85215.32844514573
